team,points,n,p_raw,p,mean,p_top,team_nr
Stjarnan (44%),43,1,2.5e-4,0.0037037037037037034,22.060999999999996,44%,4
Stjarnan (44%),44,1,2.5e-4,0.0037037037037037034,22.060999999999996,44%,4
Tindastóll (2%),3,57,0.01425,0.1601123595505618,11.641500000000002,2%,2
Tindastóll (2%),4,107,0.02675,0.300561797752809,11.641500000000002,2%,2
Tindastóll (2%),5,143,0.03575,0.40168539325842695,11.641500000000002,2%,2
Tindastóll (2%),6,181,0.04525,0.5084269662921348,11.641500000000002,2%,2
Tindastóll (2%),7,306,0.0765,0.8595505617977528,11.641500000000002,2%,2
Tindastóll (2%),8,281,0.07025,0.7893258426966293,11.641500000000002,2%,2
Tindastóll (2%),9,341,0.08525,0.9578651685393259,11.641500000000002,2%,2
Tindastóll (2%),10,356,0.089,1,11.641500000000002,2%,2
Tindastóll (2%),11,328,0.082,0.9213483146067416,11.641500000000002,2%,2
Tindastóll (2%),12,315,0.07875,0.8848314606741573,11.641500000000002,2%,2
Tindastóll (2%),13,290,0.0725,0.8146067415730337,11.641500000000002,2%,2
Tindastóll (2%),14,293,0.07325,0.8230337078651685,11.641500000000002,2%,2
Tindastóll (2%),15,225,0.05625,0.6320224719101124,11.641500000000002,2%,2
Tindastóll (2%),16,211,0.05275,0.5926966292134832,11.641500000000002,2%,2
Tindastóll (2%),17,144,0.036,0.4044943820224719,11.641500000000002,2%,2
Tindastóll (2%),18,104,0.026,0.29213483146067415,11.641500000000002,2%,2
Tindastóll (2%),19,77,0.01925,0.21629213483146068,11.641500000000002,2%,2
Tindastóll (2%),20,67,0.01675,0.18820224719101125,11.641500000000002,2%,2
Tindastóll (2%),21,55,0.01375,0.15449438202247193,11.641500000000002,2%,2
Tindastóll (2%),22,40,0.01,0.11235955056179776,11.641500000000002,2%,2
Tindastóll (2%),23,21,0.00525,0.058988764044943826,11.641500000000002,2%,2
Tindastóll (2%),24,19,0.00475,0.05337078651685393,11.641500000000002,2%,2
Tindastóll (2%),25,14,0.0035,0.03932584269662922,11.641500000000002,2%,2
Tindastóll (2%),26,9,0.00225,0.025280898876404494,11.641500000000002,2%,2
Tindastóll (2%),27,6,0.0015,0.016853932584269662,11.641500000000002,2%,2
Tindastóll (2%),28,4,0.001,0.011235955056179777,11.641500000000002,2%,2
Tindastóll (2%),29,4,0.001,0.011235955056179777,11.641500000000002,2%,2
Tindastóll (2%),31,1,2.5e-4,0.002808988764044944,11.641500000000002,2%,2
Tindastóll (2%),34,1,2.5e-4,0.002808988764044944,11.641500000000002,2%,2
Valur (99%),17,2,5e-4,0.006644518272425249,37.69375,99%,9
Valur (99%),18,2,5e-4,0.006644518272425249,37.69375,99%,9
Valur (99%),19,1,2.5e-4,0.0033222591362126247,37.69375,99%,9
Valur (99%),20,1,2.5e-4,0.0033222591362126247,37.69375,99%,9
Valur (99%),21,3,7.5e-4,0.009966777408637875,37.69375,99%,9
Valur (99%),22,5,0.00125,0.016611295681063124,37.69375,99%,9
Valur (99%),23,6,0.0015,0.01993355481727575,37.69375,99%,9
Valur (99%),24,15,0.00375,0.04983388704318937,37.69375,99%,9
Valur (99%),25,30,0.0075,0.09966777408637874,37.69375,99%,9
Valur (99%),26,37,0.00925,0.12292358803986711,37.69375,99%,9
Valur (99%),27,49,0.01225,0.16279069767441862,37.69375,99%,9
Valur (99%),28,69,0.01725,0.22923588039867113,37.69375,99%,9
Valur (99%),29,83,0.02075,0.27574750830564787,37.69375,99%,9
Valur (99%),30,104,0.026,0.34551495016611294,37.69375,99%,9
Valur (99%),31,138,0.0345,0.45847176079734225,37.69375,99%,9
Valur (99%),32,167,0.04175,0.5548172757475084,37.69375,99%,9
Valur (99%),33,180,0.045,0.5980066445182725,37.69375,99%,9
Valur (99%),34,203,0.05075,0.6744186046511629,37.69375,99%,9
Valur (99%),35,223,0.05575,0.7408637873754154,37.69375,99%,9
Valur (99%),36,253,0.06325,0.8405315614617941,37.69375,99%,9
Valur (99%),37,283,0.07075,0.9401993355481727,37.69375,99%,9
Valur (99%),38,301,0.07525,1,37.69375,99%,9
Valur (99%),39,285,0.07125,0.946843853820598,37.69375,99%,9
Valur (99%),40,271,0.06775,0.9003322259136214,37.69375,99%,9
Valur (99%),41,263,0.06575,0.8737541528239203,37.69375,99%,9
Valur (99%),42,269,0.06725,0.8936877076411961,37.69375,99%,9
Valur (99%),43,205,0.05125,0.6810631229235881,37.69375,99%,9
Valur (99%),44,152,0.038,0.5049833887043189,37.69375,99%,9
Valur (99%),45,123,0.03075,0.40863787375415284,37.69375,99%,9
Valur (99%),46,98,0.0245,0.32558139534883723,37.69375,99%,9
Valur (99%),47,71,0.01775,0.23588039867109634,37.69375,99%,9
Valur (99%),48,49,0.01225,0.16279069767441862,37.69375,99%,9
Valur (99%),49,18,0.0045,0.05980066445182724,37.69375,99%,9
Valur (99%),50,35,0.00875,0.11627906976744187,37.69375,99%,9
Valur (99%),52,6,0.0015,0.01993355481727575,37.69375,99%,9
Víkingur R. (72%),9,3,7.5e-4,0.012048192771084338,26.280249999999995,72%,5
Víkingur R. (72%),10,5,0.00125,0.020080321285140562,26.280249999999995,72%,5
Víkingur R. (72%),11,12,0.003,0.04819277108433735,26.280249999999995,72%,5
Víkingur R. (72%),12,17,0.00425,0.06827309236947791,26.280249999999995,72%,5
Víkingur R. (72%),13,17,0.00425,0.06827309236947791,26.280249999999995,72%,5
Víkingur R. (72%),14,34,0.0085,0.13654618473895583,26.280249999999995,72%,5
Víkingur R. (72%),15,48,0.012,0.1927710843373494,26.280249999999995,72%,5
Víkingur R. (72%),16,69,0.01725,0.27710843373493976,26.280249999999995,72%,5
Víkingur R. (72%),17,80,0.02,0.321285140562249,26.280249999999995,72%,5
Víkingur R. (72%),18,118,0.0295,0.4738955823293172,26.280249999999995,72%,5
Víkingur R. (72%),19,151,0.03775,0.606425702811245,26.280249999999995,72%,5
Víkingur R. (72%),20,163,0.04075,0.6546184738955824,26.280249999999995,72%,5
Víkingur R. (72%),21,195,0.04875,0.783132530120482,26.280249999999995,72%,5
Víkingur R. (72%),22,201,0.05025,0.8072289156626506,26.280249999999995,72%,5
Víkingur R. (72%),23,230,0.0575,0.9236947791164659,26.280249999999995,72%,5
Víkingur R. (72%),24,249,0.06225,1,26.280249999999995,72%,5
Víkingur R. (72%),25,248,0.062,0.9959839357429718,26.280249999999995,72%,5
Víkingur R. (72%),26,224,0.056,0.8995983935742972,26.280249999999995,72%,5
Víkingur R. (72%),27,247,0.06175,0.9919678714859438,26.280249999999995,72%,5
Víkingur R. (72%),28,241,0.06025,0.967871485943775,26.280249999999995,72%,5
Víkingur R. (72%),29,246,0.0615,0.9879518072289156,26.280249999999995,72%,5
Víkingur R. (72%),30,224,0.056,0.8995983935742972,26.280249999999995,72%,5
Víkingur R. (72%),31,190,0.0475,0.7630522088353414,26.280249999999995,72%,5
Víkingur R. (72%),32,160,0.04,0.642570281124498,26.280249999999995,72%,5
Víkingur R. (72%),33,134,0.0335,0.5381526104417671,26.280249999999995,72%,5
Víkingur R. (72%),34,124,0.031,0.4979919678714859,26.280249999999995,72%,5
Víkingur R. (72%),35,93,0.02325,0.37349397590361444,26.280249999999995,72%,5
Víkingur R. (72%),36,69,0.01725,0.27710843373493976,26.280249999999995,72%,5
Víkingur R. (72%),37,49,0.01225,0.19678714859437751,26.280249999999995,72%,5
Víkingur R. (72%),38,53,0.01325,0.21285140562248994,26.280249999999995,72%,5
Víkingur R. (72%),39,46,0.0115,0.18473895582329317,26.280249999999995,72%,5
Víkingur R. (72%),40,25,0.00625,0.10040160642570281,26.280249999999995,72%,5
Víkingur R. (72%),41,10,0.0025,0.040160642570281124,26.280249999999995,72%,5
Víkingur R. (72%),42,15,0.00375,0.060240963855421686,26.280249999999995,72%,5
Víkingur R. (72%),43,4,0.001,0.016064257028112452,26.280249999999995,72%,5
Víkingur R. (72%),44,2,5e-4,0.008032128514056226,26.280249999999995,72%,5
Víkingur R. (72%),45,1,2.5e-4,0.004016064257028113,26.280249999999995,72%,5
Víkingur R. (72%),46,1,2.5e-4,0.004016064257028113,26.280249999999995,72%,5
Víkingur R. (72%),48,1,2.5e-4,0.004016064257028113,26.280249999999995,72%,5
Víkingur R. (72%),49,1,2.5e-4,0.004016064257028113,26.280249999999995,72%,5
Þróttur R. (97%),14,1,2.5e-4,0.003875968992248062,36.75500000000001,97%,8
Þróttur R. (97%),16,1,2.5e-4,0.003875968992248062,36.75500000000001,97%,8
Þróttur R. (97%),18,3,7.5e-4,0.011627906976744186,36.75500000000001,97%,8
Þróttur R. (97%),19,3,7.5e-4,0.011627906976744186,36.75500000000001,97%,8
Þróttur R. (97%),20,13,0.00325,0.050387596899224806,36.75500000000001,97%,8
Þróttur R. (97%),21,9,0.00225,0.03488372093023256,36.75500000000001,97%,8
Þróttur R. (97%),22,18,0.0045,0.06976744186046512,36.75500000000001,97%,8
Þróttur R. (97%),23,21,0.00525,0.08139534883720931,36.75500000000001,97%,8
Þróttur R. (97%),24,28,0.007,0.10852713178294573,36.75500000000001,97%,8
Þróttur R. (97%),25,44,0.011,0.17054263565891473,36.75500000000001,97%,8
Þróttur R. (97%),26,65,0.01625,0.25193798449612403,36.75500000000001,97%,8
Þróttur R. (97%),27,65,0.01625,0.25193798449612403,36.75500000000001,97%,8
Þróttur R. (97%),28,94,0.0235,0.3643410852713178,36.75500000000001,97%,8
Þróttur R. (97%),29,123,0.03075,0.4767441860465116,36.75500000000001,97%,8
Þróttur R. (97%),30,144,0.036,0.5581395348837209,36.75500000000001,97%,8
Þróttur R. (97%),31,150,0.0375,0.5813953488372092,36.75500000000001,97%,8
Þróttur R. (97%),32,174,0.0435,0.6744186046511628,36.75500000000001,97%,8
Þróttur R. (97%),33,190,0.0475,0.7364341085271318,36.75500000000001,97%,8
Þróttur R. (97%),34,253,0.06325,0.9806201550387597,36.75500000000001,97%,8
Þróttur R. (97%),35,256,0.064,0.9922480620155039,36.75500000000001,97%,8
Þróttur R. (97%),36,258,0.0645,1,36.75500000000001,97%,8
Þróttur R. (97%),37,250,0.0625,0.9689922480620154,36.75500000000001,97%,8
