team,points,n,p_raw,p,mean,p_top,team_nr
ÍA (36%),16,10,0.0025,0.03355704697986577,29.335499999999993,36%,3
ÍA (36%),17,25,0.00625,0.08389261744966443,29.335499999999993,36%,3
ÍA (36%),18,31,0.00775,0.1040268456375839,29.335499999999993,36%,3
ÍA (36%),19,46,0.0115,0.15436241610738255,29.335499999999993,36%,3
ÍA (36%),20,57,0.01425,0.1912751677852349,29.335499999999993,36%,3
ÍA (36%),21,97,0.02425,0.325503355704698,29.335499999999993,36%,3
ÍA (36%),22,116,0.029,0.389261744966443,29.335499999999993,36%,3
ÍA (36%),23,167,0.04175,0.5604026845637584,29.335499999999993,36%,3
ÍA (36%),24,157,0.03925,0.5268456375838927,29.335499999999993,36%,3
ÍA (36%),25,214,0.0535,0.7181208053691275,29.335499999999993,36%,3
ÍA (36%),26,270,0.0675,0.906040268456376,29.335499999999993,36%,3
ÍA (36%),27,253,0.06325,0.8489932885906041,29.335499999999993,36%,3
ÍA (36%),28,296,0.074,0.9932885906040269,29.335499999999993,36%,3
ÍA (36%),29,287,0.07175,0.9630872483221476,29.335499999999993,36%,3
ÍA (36%),30,298,0.0745,1,29.335499999999993,36%,3
ÍA (36%),31,291,0.07275,0.9765100671140939,29.335499999999993,36%,3
ÍA (36%),32,258,0.0645,0.865771812080537,29.335499999999993,36%,3
ÍA (36%),33,223,0.05575,0.7483221476510068,29.335499999999993,36%,3
ÍA (36%),34,202,0.0505,0.6778523489932886,29.335499999999993,36%,3
ÍA (36%),35,171,0.04275,0.5738255033557048,29.335499999999993,36%,3
ÍA (36%),36,145,0.03625,0.48657718120805366,29.335499999999993,36%,3
ÍA (36%),37,108,0.027,0.36241610738255037,29.335499999999993,36%,3
ÍA (36%),38,105,0.02625,0.3523489932885906,29.335499999999993,36%,3
ÍA (36%),39,47,0.01175,0.15771812080536912,29.335499999999993,36%,3
ÍA (36%),40,39,0.00975,0.13087248322147652,29.335499999999993,36%,3
ÍA (36%),41,33,0.00825,0.11073825503355705,29.335499999999993,36%,3
ÍA (36%),42,22,0.0055,0.0738255033557047,29.335499999999993,36%,3
ÍA (36%),43,6,0.0015,0.020134228187919465,29.335499999999993,36%,3
ÍA (36%),44,5,0.00125,0.016778523489932886,29.335499999999993,36%,3
ÍA (36%),45,1,2.5e-4,0.0033557046979865775,29.335499999999993,36%,3
ÍA (36%),46,2,5e-4,0.006711409395973155,29.335499999999993,36%,3
ÍBV (43%),12,2,5e-4,0.006644518272425249,29.863999999999994,43%,4
ÍBV (43%),14,3,7.5e-4,0.009966777408637875,29.863999999999994,43%,4
ÍBV (43%),15,2,5e-4,0.006644518272425249,29.863999999999994,43%,4
ÍBV (43%),16,10,0.0025,0.03322259136212625,29.863999999999994,43%,4
ÍBV (43%),17,16,0.004,0.053156146179401995,29.863999999999994,43%,4
ÍBV (43%),18,17,0.00425,0.05647840531561463,29.863999999999994,43%,4
ÍBV (43%),19,28,0.007,0.09302325581395349,29.863999999999994,43%,4
ÍBV (43%),20,57,0.01425,0.18936877076411962,29.863999999999994,43%,4
ÍBV (43%),21,94,0.0235,0.3122923588039867,29.863999999999994,43%,4
ÍBV (43%),22,93,0.02325,0.3089700996677741,29.863999999999994,43%,4
ÍBV (43%),23,148,0.037,0.49169435215946844,29.863999999999994,43%,4
ÍBV (43%),24,175,0.04375,0.5813953488372093,29.863999999999994,43%,4
ÍBV (43%),25,206,0.0515,0.6843853820598006,29.863999999999994,43%,4
ÍBV (43%),26,237,0.05925,0.787375415282392,29.863999999999994,43%,4
ÍBV (43%),27,268,0.067,0.8903654485049834,29.863999999999994,43%,4
ÍBV (43%),28,293,0.07325,0.9734219269102989,29.863999999999994,43%,4
ÍBV (43%),29,292,0.073,0.9700996677740864,29.863999999999994,43%,4
ÍBV (43%),30,261,0.06525,0.867109634551495,29.863999999999994,43%,4
ÍBV (43%),31,301,0.07525,1,29.863999999999994,43%,4
ÍBV (43%),32,268,0.067,0.8903654485049834,29.863999999999994,43%,4
ÍBV (43%),33,246,0.0615,0.8172757475083057,29.863999999999994,43%,4
ÍBV (43%),34,202,0.0505,0.6710963455149502,29.863999999999994,43%,4
ÍBV (43%),35,194,0.0485,0.6445182724252492,29.863999999999994,43%,4
ÍBV (43%),36,152,0.038,0.5049833887043189,29.863999999999994,43%,4
ÍBV (43%),37,130,0.0325,0.43189368770764125,29.863999999999994,43%,4
ÍBV (43%),38,75,0.01875,0.24916943521594684,29.863999999999994,43%,4
ÍBV (43%),39,66,0.0165,0.21926910299003324,29.863999999999994,43%,4
ÍBV (43%),40,45,0.01125,0.14950166112956811,29.863999999999994,43%,4
ÍBV (43%),41,38,0.0095,0.12624584717607973,29.863999999999994,43%,4
ÍBV (43%),42,32,0.008,0.10631229235880399,29.863999999999994,43%,4
ÍBV (43%),43,16,0.004,0.053156146179401995,29.863999999999994,43%,4
ÍBV (43%),44,15,0.00375,0.04983388704318937,29.863999999999994,43%,4
ÍBV (43%),45,5,0.00125,0.016611295681063124,29.863999999999994,43%,4
ÍBV (43%),46,6,0.0015,0.01993355481727575,29.863999999999994,43%,4
ÍBV (43%),47,3,7.5e-4,0.009966777408637875,29.863999999999994,43%,4
ÍBV (43%),48,2,5e-4,0.006644518272425249,29.863999999999994,43%,4
ÍBV (43%),49,1,2.5e-4,0.0033222591362126247,29.863999999999994,43%,4
ÍBV (43%),50,1,2.5e-4,0.0033222591362126247,29.863999999999994,43%,4
